_id,Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
91,13014,109.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,8.00,,77.00,-,-,1015,61.00,109.00,-,21.00,3.80,2021-01-25T18:00:00,+07:00,Unhealthy for sensitive groups,3
92,13252,185.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,,73.40,-,1.00,985.60,185.00,174.00,1.00,22.60,2.00,2021-01-25T19:00:00,+07:00,Unhealthy,4
93,8767,137.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,62.00,-,-,1007,"",137.00,-,31.00,5.10,2021-01-26T16:00:00,+07:00,Unhealthy for sensitive groups,3
94,8688,130.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,53.00,-,-,1014,"",-,-,25.00,4.10,2021-01-26T16:00:00,+07:00,Unhealthy for sensitive groups,3
95,8641,134.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,,53.00,10.10,4.50,1014,"",134.00,1.60,25.00,4.10,2021-01-26T16:00:00,+07:00,Unhealthy for sensitive groups,3
96,13012,26.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,3.00,,37.60,9.00,24.00,925.40,25.00,26.00,1.00,29.00,3.00,2021-01-26T16:00:00,+07:00,Good,1
97,12488,17.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,2.00,,78.00,-,-,1014,21.00,17.00,-,24.00,3.60,2021-01-26T15:00:00,+07:00,Good,1
98,13251,126.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,,57.00,23.00,2.00,1014,87.00,126.00,2.00,24.50,3.80,2021-01-26T15:00:00,+07:00,Unhealthy for sensitive groups,3
99,12976,176.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,9.00,,68.00,16.00,24.00,1017,102.00,176.00,4.00,19.00,0.50,2021-01-23T11:00:00,+07:00,Unhealthy,4
100,13250,103.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,42.00,,76.70,3.00,1.00,1003.700000000000045474735088646411895751953125,65.00,103.00,33.00,22.60,2.00,2021-01-26T16:00:00,+07:00,Unhealthy for sensitive groups,3
101,5507,44.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,85.30,5.00,26.00,1002.8999999999999772626324556767940521240234375,23.00,44.00,-,23.20,1.00,2021-01-26T15:00:00,+07:00,Good,1
102,11778,20.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.00,,85.30,18.00,-,1002.8999999999999772626324556767940521240234375,12.00,20.00,7.00,23.20,1.00,2021-01-26T15:00:00,+07:00,Good,1
103,12958,75.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.00,,53.00,10.00,33.00,1014,55.00,75.00,2.00,25.00,4.10,2021-01-26T16:00:00,+07:00,Moderate,2
104,12957,92.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,3.00,,57.00,4.00,-,1014,59.00,92.00,3.00,24.50,3.80,2021-01-26T16:00:00,+07:00,Moderate,2
105,13015,117.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,15.00,,57.00,27.00,-,1014,82.00,117.00,-,24.50,3.80,2021-01-26T15:00:00,+07:00,Unhealthy for sensitive groups,3
106,13018,73.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,,57.00,11.00,-,1014,51.00,73.00,-,24.50,3.80,2021-01-26T15:00:00,+07:00,Moderate,2
107,13019,86.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,6.00,,57.00,25.00,-,1014,56.00,86.00,-,24.50,3.80,2021-01-26T15:00:00,+07:00,Moderate,2
108,13026,104.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5.00,,57.00,22.00,3.00,1014,64.00,104.00,1.00,24.50,3.80,2021-01-26T14:00:00,+07:00,Unhealthy for sensitive groups,3
109,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",3.00,,78.00,1.00,29.00,1014,-,-,6.00,24.00,4.60,2021-01-26T16:00:00,+07:00,No data,0
110,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",1.00,,61.00,2.00,27.00,1011,-,-,3.00,27.00,8.20,2021-01-26T16:00:00,+07:00,No data,0
111,13017,113.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,8.00,,57.00,14.00,-,1014,83.00,113.00,-,24.50,3.80,2021-01-26T15:00:00,+07:00,Unhealthy for sensitive groups,3
112,13020,-,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5.00,,57.00,8.00,-,1014,47.00,71.00,-,24.50,3.80,2021-01-26T15:00:00,+07:00,No data,0
113,13013,117.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,8.00,,57.00,20.00,-,1014,69.00,117.00,-,24.50,3.80,2021-01-26T15:00:00,+07:00,Unhealthy for sensitive groups,3
114,13014,79.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6.00,,57.00,-,-,1014,55.00,79.00,-,24.50,3.80,2021-01-26T15:00:00,+07:00,Moderate,2
115,13252,188.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,,75.80,-,1.00,987.80,186.00,188.00,1.00,19.80,2.00,2021-01-26T16:00:00,+07:00,Unhealthy,4
116,8767,117.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,60.00,-,-,1007,"",117.00,-,30.50,4.60,2021-01-27T15:00:00,+07:00,Unhealthy for sensitive groups,3
117,8688,97.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,60.00,-,-,1013,"",-,-,23.00,2.50,2021-01-27T15:00:00,+07:00,Moderate,2
118,8641,109.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,,60.00,15.60,3.70,1013,"",109.00,2.10,23.00,2.50,2021-01-27T15:00:00,+07:00,Unhealthy for sensitive groups,3
119,13012,14.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,,48.90,3.00,25.00,925.20,14.00,14.00,1.00,28.60,2.00,2021-01-27T15:00:00,+07:00,Good,1
120,12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,"",1.00,,78.00,-,-,1014,21.00,17.00,-,24.00,3.60,2021-01-27T15:00:00,+07:00,No data,0
121,13251,87.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,13.00,,60.00,19.00,3.00,1014,71.00,87.00,2.00,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
122,12976,67.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,2.00,,60.00,9.00,24.00,1013,53.00,67.00,3.00,23.00,2.50,2021-01-27T15:00:00,+07:00,Moderate,2
123,13250,63.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm10,41.00,,84.00,1.00,3.00,1003.299999999999954525264911353588104248046875,63.00,28.00,60.00,20.40,3.00,2021-01-27T15:00:00,+07:00,Moderate,2
124,5507,45.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,80.00,5.00,13.00,1002.299999999999954525264911353588104248046875,26.00,45.00,-,21.80,1.00,2021-01-27T14:00:00,+07:00,Good,1
125,11778,22.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.00,,80.00,18.00,-,1002.299999999999954525264911353588104248046875,13.00,22.00,7.00,21.80,1.00,2021-01-27T14:00:00,+07:00,Good,1
126,12958,142.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,5.00,,60.00,34.00,24.00,1013,77.00,142.00,11.00,23.00,2.50,2021-01-27T15:00:00,+07:00,Unhealthy for sensitive groups,3
127,12957,106.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,,60.00,5.00,-,1013,60.00,106.00,3.00,23.00,2.50,2021-01-27T15:00:00,+07:00,Unhealthy for sensitive groups,3
128,13015,88.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,48.00,,60.00,50.00,-,1014,58.00,88.00,-,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
129,13018,71.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,,60.00,13.00,-,1014,47.00,71.00,-,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
130,13019,63.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.00,,60.00,21.00,-,1014,46.00,63.00,-,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
131,13026,80.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5.00,,60.00,12.00,5.00,1014,53.00,80.00,1.00,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
132,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",9.00,,73.00,1.00,23.00,1013,-,-,6.00,24.00,1.50,2021-01-27T15:00:00,+07:00,No data,0
133,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",2.00,,78.00,4.00,27.00,1012,-,-,3.00,24.00,5.60,2021-01-27T15:00:00,+07:00,No data,0
134,13017,84.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,5.00,,60.00,8.00,-,1014,64.00,84.00,-,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
135,13020,72.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5.00,,60.00,8.00,-,1014,47.00,72.00,-,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
136,13013,82.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,9.00,,60.00,19.00,-,1014,56.00,82.00,-,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
137,13014,65.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,4.00,,60.00,-,-,1014,46.00,65.00,-,23.00,3.00,2021-01-27T14:00:00,+07:00,Moderate,2
138,13252,199.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,,67.70,-,1.00,986.80,199.00,191.00,1.00,20.80,2.00,2021-01-27T15:00:00,+07:00,Unhealthy,4
139,8767,91.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,34.00,-,-,1009.5,"",91.00,-,32.50,2.50,2021-01-29T14:00:00,+07:00,Moderate,2
140,8688,143.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,49.00,-,-,1018,"",-,-,22.00,3.00,2021-01-29T15:00:00,+07:00,Unhealthy for sensitive groups,3
141,8641,164.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,,49.00,14.20,0.90,1018,"",164.00,5.10,22.00,3.00,2021-01-29T15:00:00,+07:00,Unhealthy,4
142,13012,30.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,,54.80,5.00,41.00,928.20,22.00,30.00,2.00,23.20,5.00,2021-01-29T15:00:00,+07:00,Good,1
143,12488,35.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,2.00,,69.00,-,-,1018,20.00,35.00,-,24.00,7.20,2021-01-29T14:00:00,+07:00,Good,1
144,13251,141.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,,49.00,24.00,3.00,1019,99.00,141.00,1.00,22.00,3.30,2021-01-29T14:00:00,+07:00,Unhealthy for sensitive groups,3
145,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,,49.00,19.00,24.00,1019,55.00,75.00,13.00,22.00,3.60,2021-01-29T14:00:00,+07:00,No data,0
146,13250,113.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,30.00,,70.10,3.00,23.00,1009.299999999999954525264911353588104248046875,53.00,113.00,46.00,17.50,2.00,2021-01-29T15:00:00,+07:00,Unhealthy for sensitive groups,3
147,5507,46.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,71.90,5.00,23.00,1007.1000000000000227373675443232059478759765625,31.00,46.00,-,19.60,1.00,2021-01-29T14:00:00,+07:00,Good,1
148,11778,16.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.00,,71.90,22.00,-,1007.1000000000000227373675443232059478759765625,12.00,16.00,20.00,19.60,1.00,2021-01-29T13:00:00,+07:00,Good,1
149,12958,118.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,5.00,,49.00,32.00,15.00,1019,70.00,118.00,25.00,22.00,3.60,2021-01-29T14:00:00,+07:00,Unhealthy for sensitive groups,3
150,12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,"",3.00,,49.00,12.00,-,1019,74.00,119.00,9.00,22.00,3.60,2021-01-29T14:00:00,+07:00,No data,0
151,13015,145.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,38.00,,49.00,54.00,-,1019,98.00,145.00,-,22.00,3.30,2021-01-29T14:00:00,+07:00,Unhealthy for sensitive groups,3
152,13018,96.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,6.00,,49.00,22.00,-,1019,60.00,96.00,-,22.00,3.30,2021-01-29T14:00:00,+07:00,Moderate,2
153,13019,106.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,10.00,,49.00,30.00,-,1019,64.00,106.00,-,22.00,3.30,2021-01-29T14:00:00,+07:00,Unhealthy for sensitive groups,3
154,13026,134.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6.00,,49.00,18.00,5.00,1019,74.00,134.00,1.00,22.00,3.30,2021-01-29T14:00:00,+07:00,Unhealthy for sensitive groups,3
155,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",6.00,,63.00,1.00,63.00,1017.5,-,-,6.00,25.00,5.10,2021-01-29T14:00:00,+07:00,No data,0
156,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",4.00,,57.00,5.00,42.00,1015,-,-,3.00,27.00,9.70,2021-01-29T14:00:00,+07:00,No data,0
157,13017,139.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10.00,,49.00,15.00,-,1019,97.00,139.00,-,22.00,3.30,2021-01-29T14:00:00,+07:00,Unhealthy for sensitive groups,3
158,13020,94.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,10.00,,49.00,16.00,-,1019,61.00,94.00,-,22.00,3.30,2021-01-29T14:00:00,+07:00,Moderate,2
159,13013,138.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,18.00,,49.00,28.00,-,1019,96.00,138.00,-,22.00,3.30,2021-01-29T14:00:00,+07:00,Unhealthy for sensitive groups,3
160,13014,99.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,10.00,,49.00,-,-,1019,65.00,99.00,-,22.00,3.30,2021-01-29T14:00:00,+07:00,Moderate,2
161,13252,139.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,,56.90,-,1.00,992.60,126.00,139.00,1.00,17.00,3.00,2021-01-29T15:00:00,+07:00,Unhealthy for sensitive groups,3
162,8767,87.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,65.00,-,-,1012,"",87.00,-,26.00,2.00,2021-01-30T21:00:00,+07:00,Moderate,2
163,8688,180.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,77.00,-,-,1020,"",-,-,18.00,1.50,2021-01-30T22:00:00,+07:00,Unhealthy,4
164,8641,215.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,,77.00,13.30,0.90,1020,"",215.00,3.10,18.00,1.50,2021-01-30T21:00:00,+07:00,Very unhealthy,5
165,13012,32.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,,76.20,3.00,27.00,927.40,22.00,32.00,2.00,19.20,4.00,2021-01-30T22:00:00,+07:00,Good,1
166,12488,21.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,1.00,,88.00,-,-,1019,20.00,21.00,-,22.00,2.30,2021-01-30T22:00:00,+07:00,Good,1
167,13251,183.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,13.00,,82.00,29.00,2.00,1019,160.00,183.00,1.00,18.00,2.00,2021-01-30T19:00:00,+07:00,Unhealthy,4
168,12976,137.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,7.00,,77.00,19.00,23.00,1020,71.00,137.00,4.00,18.00,1.50,2021-01-30T22:00:00,+07:00,Unhealthy for sensitive groups,3
169,13250,175.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,38.00,,90.30,7.00,8.00,1007.6000000000000227373675443232059478759765625,69.00,175.00,150.00,16.30,150.00,2021-01-30T22:00:00,+07:00,Unhealthy,4
170,5507,54.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,91.50,5.00,16.00,1005.3999999999999772626324556767940521240234375,28.00,54.00,-,17.40,1.00,2021-01-30T21:00:00,+07:00,Moderate,2
171,11778,12.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,5.00,,91.50,12.00,-,1005.3999999999999772626324556767940521240234375,8.00,12.00,99.00,7.00,1.00,2021-01-30T21:00:00,+07:00,Good,1
172,12958,182.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,6.00,,77.00,27.00,5.00,1020,99.00,182.00,3.00,18.00,1.50,2021-01-30T22:00:00,+07:00,Unhealthy,4
173,12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,"",3.00,,77.00,21.00,-,1020,74.00,119.00,4.00,18.00,2.00,2021-01-30T22:00:00,+07:00,No data,0
174,13015,192.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,34.00,,82.00,48.00,-,1019,147.00,192.00,-,18.00,2.00,2021-01-30T20:00:00,+07:00,Unhealthy,4
175,13018,161.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,13.00,,82.00,34.00,-,1019,102.00,161.00,-,18.00,2.00,2021-01-30T20:00:00,+07:00,Unhealthy,4
176,13019,178.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,17.00,,82.00,49.00,-,1019,118.00,178.00,-,18.00,2.00,2021-01-30T20:00:00,+07:00,Unhealthy,4
177,13026,186.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,17.00,,82.00,31.00,1.00,1019,128.00,186.00,2.00,18.00,2.00,2021-01-30T20:00:00,+07:00,Unhealthy,4
178,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",13.00,,88.00,1.00,11.00,1018,-,-,6.00,21.00,0.50,2021-01-30T21:00:00,+07:00,No data,0
179,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",2.00,,73.00,2.00,38.00,1016,-,-,3.00,24.00,4.10,2021-01-30T22:00:00,+07:00,No data,0
180,13017,189.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,15.00,,82.00,35.00,-,1019,158.00,189.00,-,18.00,2.00,2021-01-30T20:00:00,+07:00,Unhealthy,4
